suburb_full_name,longitude,latitude,points,focal_longitude,focal_latitude,focal_dist,focal_angle,rownumber,hex_long,hex_lat,hex_id,long,lat,point_id,poly_type,sal_code_2021,sal_name_2021,median_rent_weekly,tot_p_m,tot_p_f,tot_p_p,region,incident_counts,incident_rate,safety,affordability,index,text,log10_incident_rate,log10_median_rent_weekly,group,power10_incident_rate,power10_median_rent_weekly
Merricks North,145.07674810562932,-38.34515316528124,Melbourne,144.97149505660184,-37.824911565733856,58479.6420876035,170.91958339913288,465,145.06687639095696,-38.34377347276646,14531,145.07687639095695,-38.34954697545835,2,hex,SAL21664,Merricks North,297,228,224,457,Southern Region,9,1.9693654266958425,88.68940754039497,6.642728904847396,55.87073608617594,"Merricks North 
Population: 457 
Incident Rate: 1.97 
Median Weekly Rent: 297 
Index: 55.87",0.2943263093694747,2.4727564493172123,Underrated,1.9693654266958427,296.99999999999994
Merricks North,145.07674810562932,-38.34515316528124,Melbourne,144.97149505660184,-37.824911565733856,58479.6420876035,170.91958339913288,465,145.06687639095696,-38.34377347276646,14531,145.07687639095695,-38.33799997007456,3,hex,SAL21664,Merricks North,297,228,224,457,Southern Region,9,1.9693654266958425,88.68940754039497,6.642728904847396,55.87073608617594,"Merricks North 
Population: 457 
Incident Rate: 1.97 
Median Weekly Rent: 297 
Index: 55.87",0.2943263093694747,2.4727564493172123,Underrated,1.9693654266958427,296.99999999999994
Merricks North,145.07674810562932,-38.34515316528124,Melbourne,144.97149505660184,-37.824911565733856,58479.6420876035,170.91958339913288,465,145.06687639095696,-38.34377347276646,14531,145.06687639095696,-38.33222646738267,4,hex,SAL21664,Merricks North,297,228,224,457,Southern Region,9,1.9693654266958425,88.68940754039497,6.642728904847396,55.87073608617594,"Merricks North 
Population: 457 
Incident Rate: 1.97 
Median Weekly Rent: 297 
Index: 55.87",0.2943263093694747,2.4727564493172123,Underrated,1.9693654266958427,296.99999999999994
Merricks North,145.07674810562932,-38.34515316528124,Melbourne,144.97149505660184,-37.824911565733856,58479.6420876035,170.91958339913288,465,145.06687639095696,-38.34377347276646,14531,145.05687639095697,-38.33799997007456,5,hex,SAL21664,Merricks North,297,228,224,457,Southern Region,9,1.9693654266958425,88.68940754039497,6.642728904847396,55.87073608617594,"Merricks North 
Population: 457 
Incident Rate: 1.97 
Median Weekly Rent: 297 
Index: 55.87",0.2943263093694747,2.4727564493172123,Underrated,1.9693654266958427,296.99999999999994
Merricks North,145.07674810562932,-38.34515316528124,Melbourne,144.97149505660184,-37.824911565733856,58479.6420876035,170.91958339913288,465,145.06687639095696,-38.34377347276646,14531,145.05687639095697,-38.34954697545835,6,hex,SAL21664,Merricks North,297,228,224,457,Southern Region,9,1.9693654266958425,88.68940754039497,6.642728904847396,55.87073608617594,"Merricks North 
Population: 457 
Incident Rate: 1.97 
Median Weekly Rent: 297 
Index: 55.87",0.2943263093694747,2.4727564493172123,Underrated,1.9693654266958427,296.99999999999994
Mia Mia,144.6079420841061,-36.990024701323584,Melbourne,144.97149505660184,-37.824911565733856,98091.40598113714,-18.970023427403863,554,144.60687639095696,-36.99277384286274,29328,144.60687639095696,-37.00432084824653,1,hex,SAL21674,Mia Mia (Vic.),276,133,96,230,Northern Region,17,7.391304347826087,22.62118491921006,4.66786355475763,15.439856373429087,"Mia Mia 
Population: 230 
Incident Rate: 7.39 
Median Weekly Rent: 276 
Index: 15.44",0.868721085360681,2.4409090820652177,Cheap Risk,7.391304347826087,276
Mia Mia,144.6079420841061,-36.990024701323584,Melbourne,144.97149505660184,-37.824911565733856,98091.40598113714,-18.970023427403863,554,144.60687639095696,-36.99277384286274,29328,144.61687639095695,-36.998547345554634,2,hex,SAL21674,Mia Mia (Vic.),276,133,96,230,Northern Region,17,7.391304347826087,22.62118491921006,4.66786355475763,15.439856373429087,"Mia Mia 
Population: 230 
Incident Rate: 7.39 
Median Weekly Rent: 276 
Index: 15.44",0.868721085360681,2.4409090820652177,Cheap Risk,7.391304347826087,276
Mia Mia,144.6079420841061,-36.990024701323584,Melbourne,144.97149505660184,-37.824911565733856,98091.40598113714,-18.970023427403863,554,144.60687639095696,-36.99277384286274,29328,144.61687639095695,-36.987000340170844,3,hex,SAL21674,Mia Mia (Vic.),276,133,96,230,Northern Region,17,7.391304347826087,22.62118491921006,4.66786355475763,15.439856373429087,"Mia Mia 
Population: 230 
Incident Rate: 7.39 
Median Weekly Rent: 276 
Index: 15.44",0.868721085360681,2.4409090820652177,Cheap Risk,7.391304347826087,276
Mia Mia,144.6079420841061,-36.990024701323584,Melbourne,144.97149505660184,-37.824911565733856,98091.40598113714,-18.970023427403863,554,144.60687639095696,-36.99277384286274,29328,144.60687639095696,-36.98122683747895,4,hex,SAL21674,Mia Mia (Vic.),276,133,96,230,Northern Region,17,7.391304347826087,22.62118491921006,4.66786355475763,15.439856373429087,"Mia Mia 
Population: 230 
Incident Rate: 7.39 
Median Weekly Rent: 276 
Index: 15.44",0.868721085360681,2.4409090820652177,Cheap Risk,7.391304347826087,276
Mia Mia,144.6079420841061,-36.990024701323584,Melbourne,144.97149505660184,-37.824911565733856,98091.40598113714,-18.970023427403863,554,144.60687639095696,-36.99277384286274,29328,144.59687639095696,-36.987000340170844,5,hex,SAL21674,Mia Mia (Vic.),276,133,96,230,Northern Region,17,7.391304347826087,22.62118491921006,4.66786355475763,15.439856373429087,"Mia Mia 
Population: 230 
Incident Rate: 7.39 
Median Weekly Rent: 276 
Index: 15.44",0.868721085360681,2.4409090820652177,Cheap Risk,7.391304347826087,276
Mia Mia,144.6079420841061,-36.990024701323584,Melbourne,144.97149505660184,-37.824911565733856,98091.40598113714,-18.970023427403863,554,144.60687639095696,-36.99277384286274,29328,144.59687639095696,-36.998547345554634,6,hex,SAL21674,Mia Mia (Vic.),276,133,96,230,Northern Region,17,7.391304347826087,22.62118491921006,4.66786355475763,15.439856373429087,"Mia Mia 
Population: 230 
Incident Rate: 7.39 
Median Weekly Rent: 276 
Index: 15.44",0.868721085360681,2.4409090820652177,Cheap Risk,7.391304347826087,276
Mickleham,144.90061251911953,-37.539807997641574,Melbourne,144.97149505660184,-37.824911565733856,32255.70237670892,-11.109728604836537,314,144.90687639095694,-37.547030101284776,23263,144.90687639095694,-37.558577106668565,1,hex,SAL21675,Mickleham,461,9494,9348,18846,Northern Region,983,5.215960946619973,41.292639138240574,57.809694793536806,47.89946140035907,"Mickleham 
Population: 18846 
Incident Rate: 5.22 
Median Weekly Rent: 461 
Index: 47.9",0.7173343310499872,2.663700925389648,Overpriced,5.215960946619973,460.99999999999983
Mickleham,144.90061251911953,-37.539807997641574,Melbourne,144.97149505660184,-37.824911565733856,32255.70237670892,-11.109728604836537,314,144.90687639095694,-37.547030101284776,23263,144.91687639095693,-37.55280360397667,2,hex,SAL21675,Mickleham,461,9494,9348,18846,Northern Region,983,5.215960946619973,41.292639138240574,57.809694793536806,47.89946140035907,"Mickleham 
Population: 18846 
Incident Rate: 5.22 
Median Weekly Rent: 461 
Index: 47.9",0.7173343310499872,2.663700925389648,Overpriced,5.215960946619973,460.99999999999983
Mickleham,144.90061251911953,-37.539807997641574,Melbourne,144.97149505660184,-37.824911565733856,32255.70237670892,-11.109728604836537,314,144.90687639095694,-37.547030101284776,23263,144.91687639095693,-37.54125659859288,3,hex,SAL21675,Mickleham,461,9494,9348,18846,Northern Region,983,5.215960946619973,41.292639138240574,57.809694793536806,47.89946140035907,"Mickleham 
Population: 18846 
Incident Rate: 5.22 
Median Weekly Rent: 461 
Index: 47.9",0.7173343310499872,2.663700925389648,Overpriced,5.215960946619973,460.99999999999983
Mickleham,144.90061251911953,-37.539807997641574,Melbourne,144.97149505660184,-37.824911565733856,32255.70237670892,-11.109728604836537,314,144.90687639095694,-37.547030101284776,23263,144.90687639095694,-37.535483095900986,4,hex,SAL21675,Mickleham,461,9494,9348,18846,Northern Region,983,5.215960946619973,41.292639138240574,57.809694793536806,47.89946140035907,"Mickleham 
Population: 18846 
Incident Rate: 5.22 
Median Weekly Rent: 461 
Index: 47.9",0.7173343310499872,2.663700925389648,Overpriced,5.215960946619973,460.99999999999983
Mickleham,144.90061251911953,-37.539807997641574,Melbourne,144.97149505660184,-37.824911565733856,32255.70237670892,-11.109728604836537,314,144.90687639095694,-37.547030101284776,23263,144.89687639095695,-37.54125659859288,5,hex,SAL21675,Mickleham,461,9494,9348,18846,Northern Region,983,5.215960946619973,41.292639138240574,57.809694793536806,47.89946140035907,"Mickleham 
Population: 18846 
Incident Rate: 5.22 
Median Weekly Rent: 461 
Index: 47.9",0.7173343310499872,2.663700925389648,Overpriced,5.215960946619973,460.99999999999983
Mickleham,144.90061251911953,-37.539807997641574,Melbourne,144.97149505660184,-37.824911565733856,32255.70237670892,-11.109728604836537,314,144.90687639095694,-37.547030101284776,23263,144.89687639095695,-37.55280360397667,6,hex,SAL21675,Mickleham,461,9494,9348,18846,Northern Region,983,5.215960946619973,41.292639138240574,57.809694793536806,47.89946140035907,"Mickleham 
Population: 18846 
Incident Rate: 5.22 
Median Weekly Rent: 461 
Index: 47.9",0.7173343310499872,2.663700925389648,Overpriced,5.215960946619973,460.99999999999983
Middle Park,144.962020049987,-37.8511453346128,Melbourne,144.97149505660184,-37.824911565733856,3028.881843761917,-164.07693032587102,14,144.96687639095694,-37.85879924664717,19846,144.96687639095694,-37.87034625203096,1,hex,SAL21677,Middle Park (Vic.),693,2101,2218,4319,Inner Metro Region,303,7.015512850196805,24.955116696588863,98.92280071813285,54.54219030520646,"Middle Park 
Population: 4319 
Incident Rate: 7.02 
Median Weekly Rent: 693 
Index: 54.54",0.8460594244548065,2.8407332346118066,Overpriced,7.015512850196806,692.9999999999998
Middle Park,144.962020049987,-37.8511453346128,Melbourne,144.97149505660184,-37.824911565733856,3028.881843761917,-164.07693032587102,14,144.96687639095694,-37.85879924664717,19846,144.97687639095693,-37.86457274933907,2,hex,SAL21677,Middle Park (Vic.),693,2101,2218,4319,Inner Metro Region,303,7.015512850196805,24.955116696588863,98.92280071813285,54.54219030520646,"Middle Park 
Population: 4319 
Incident Rate: 7.02 
Median Weekly Rent: 693 
Index: 54.54",0.8460594244548065,2.8407332346118066,Overpriced,7.015512850196806,692.9999999999998
Middle Park,144.962020049987,-37.8511453346128,Melbourne,144.97149505660184,-37.824911565733856,3028.881843761917,-164.07693032587102,14,144.96687639095694,-37.85879924664717,19846,144.97687639095693,-37.85302574395528,3,hex,SAL21677,Middle Park (Vic.),693,2101,2218,4319,Inner Metro Region,303,7.015512850196805,24.955116696588863,98.92280071813285,54.54219030520646,"Middle Park 
Population: 4319 
Incident Rate: 7.02 
Median Weekly Rent: 693 
Index: 54.54",0.8460594244548065,2.8407332346118066,Overpriced,7.015512850196806,692.9999999999998
Middle Park,144.962020049987,-37.8511453346128,Melbourne,144.97149505660184,-37.824911565733856,3028.881843761917,-164.07693032587102,14,144.96687639095694,-37.85879924664717,19846,144.96687639095694,-37.847252241263384,4,hex,SAL21677,Middle Park (Vic.),693,2101,2218,4319,Inner Metro Region,303,7.015512850196805,24.955116696588863,98.92280071813285,54.54219030520646,"Middle Park 
Population: 4319 
Incident Rate: 7.02 
Median Weekly Rent: 693 
Index: 54.54",0.8460594244548065,2.8407332346118066,Overpriced,7.015512850196806,692.9999999999998
Middle Park,144.962020049987,-37.8511453346128,Melbourne,144.97149505660184,-37.824911565733856,3028.881843761917,-164.07693032587102,14,144.96687639095694,-37.85879924664717,19846,144.95687639095695,-37.85302574395528,5,hex,SAL21677,Middle Park (Vic.),693,2101,2218,4319,Inner Metro Region,303,7.015512850196805,24.955116696588863,98.92280071813285,54.54219030520646,"Middle Park 
Population: 4319 
Incident Rate: 7.02 
Median Weekly Rent: 693 
Index: 54.54",0.8460594244548065,2.8407332346118066,Overpriced,7.015512850196806,692.9999999999998
Middle Park,144.962020049987,-37.8511453346128,Melbourne,144.97149505660184,-37.824911565733856,3028.881843761917,-164.07693032587102,14,144.96687639095694,-37.85879924664717,19846,144.95687639095695,-37.86457274933907,6,hex,SAL21677,Middle Park (Vic.),693,2101,2218,4319,Inner Metro Region,303,7.015512850196805,24.955116696588863,98.92280071813285,54.54219030520646,"Middle Park 
Population: 4319 
Incident Rate: 7.02 
Median Weekly Rent: 693 
Index: 54.54",0.8460594244548065,2.8407332346118066,Overpriced,7.015512850196806,692.9999999999998
Mill Park,145.06451722048868,-37.66399069371787,Melbourne,144.97149505660184,-37.824911565733856,19652.761194288356,24.536751273792987,192,145.05687639095694,-37.668273657814595,21940,145.05687639095694,-37.679820663198385,1,hex,SAL21683,Mill Park,422,15343,15664,31005,Northern Region,1363,4.396065150782132,51.8850987432675,38.95870736086176,46.7145421903052,"Mill Park 
Population: 31005 
Incident Rate: 4.4 
Median Weekly Rent: 422 
Index: 46.71",0.643064120151704,2.625312450961674,Underrated,4.396065150782131,422
Mill Park,145.06451722048868,-37.66399069371787,Melbourne,144.97149505660184,-37.824911565733856,19652.761194288356,24.536751273792987,192,145.05687639095694,-37.668273657814595,21940,145.06687639095693,-37.67404716050649,2,hex,SAL21683,Mill Park,422,15343,15664,31005,Northern Region,1363,4.396065150782132,51.8850987432675,38.95870736086176,46.7145421903052,"Mill Park 
Population: 31005 
Incident Rate: 4.4 
Median Weekly Rent: 422 
Index: 46.71",0.643064120151704,2.625312450961674,Underrated,4.396065150782131,422
Mill Park,145.06451722048868,-37.66399069371787,Melbourne,144.97149505660184,-37.824911565733856,19652.761194288356,24.536751273792987,192,145.05687639095694,-37.668273657814595,21940,145.06687639095693,-37.6625001551227,3,hex,SAL21683,Mill Park,422,15343,15664,31005,Northern Region,1363,4.396065150782132,51.8850987432675,38.95870736086176,46.7145421903052,"Mill Park 
Population: 31005 
Incident Rate: 4.4 
Median Weekly Rent: 422 
Index: 46.71",0.643064120151704,2.625312450961674,Underrated,4.396065150782131,422
Mill Park,145.06451722048868,-37.66399069371787,Melbourne,144.97149505660184,-37.824911565733856,19652.761194288356,24.536751273792987,192,145.05687639095694,-37.668273657814595,21940,145.05687639095694,-37.656726652430805,4,hex,SAL21683,Mill Park,422,15343,15664,31005,Northern Region,1363,4.396065150782132,51.8850987432675,38.95870736086176,46.7145421903052,"Mill Park 
Population: 31005 
Incident Rate: 4.4 
Median Weekly Rent: 422 
Index: 46.71",0.643064120151704,2.625312450961674,Underrated,4.396065150782131,422
Mill Park,145.06451722048868,-37.66399069371787,Melbourne,144.97149505660184,-37.824911565733856,19652.761194288356,24.536751273792987,192,145.05687639095694,-37.668273657814595,21940,145.04687639095695,-37.6625001551227,5,hex,SAL21683,Mill Park,422,15343,15664,31005,Northern Region,1363,4.396065150782132,51.8850987432675,38.95870736086176,46.7145421903052,"Mill Park 
Population: 31005 
Incident Rate: 4.4 
Median Weekly Rent: 422 
Index: 46.71",0.643064120151704,2.625312450961674,Underrated,4.396065150782131,422
Mill Park,145.06451722048868,-37.66399069371787,Melbourne,144.97149505660184,-37.824911565733856,19652.761194288356,24.536751273792987,192,145.05687639095694,-37.668273657814595,21940,145.04687639095695,-37.67404716050649,6,hex,SAL21683,Mill Park,422,15343,15664,31005,Northern Region,1363,4.396065150782132,51.8850987432675,38.95870736086176,46.7145421903052,"Mill Park 
Population: 31005 
Incident Rate: 4.4 
Median Weekly Rent: 422 
Index: 46.71",0.643064120151704,2.625312450961674,Underrated,4.396065150782131,422
Millgrove,145.65071641531344,-37.744825251010475,Melbourne,144.97149505660184,-37.824911565733856,60488.309882763155,81.30653035471408,478,145.62687639095697,-37.754876198193045,21019,145.62687639095697,-37.766423203576835,1,hex,SAL21685,Millgrove,351,906,890,1799,Eastern Region,52,2.8904947192884936,73.07001795332137,14.90125673249551,49.80251346499102,"Millgrove 
Population: 1799 
Incident Rate: 2.89 
Median Weekly Rent: 351 
Index: 49.8",0.4609721802892478,2.545307116465824,Underrated,2.8904947192884936,350.99999999999983
Millgrove,145.65071641531344,-37.744825251010475,Melbourne,144.97149505660184,-37.824911565733856,60488.309882763155,81.30653035471408,478,145.62687639095697,-37.754876198193045,21019,145.63687639095696,-37.76064970088494,2,hex,SAL21685,Millgrove,351,906,890,1799,Eastern Region,52,2.8904947192884936,73.07001795332137,14.90125673249551,49.80251346499102,"Millgrove 
Population: 1799 
Incident Rate: 2.89 
Median Weekly Rent: 351 
Index: 49.8",0.4609721802892478,2.545307116465824,Underrated,2.8904947192884936,350.99999999999983
Millgrove,145.65071641531344,-37.744825251010475,Melbourne,144.97149505660184,-37.824911565733856,60488.309882763155,81.30653035471408,478,145.62687639095697,-37.754876198193045,21019,145.63687639095696,-37.74910269550115,3,hex,SAL21685,Millgrove,351,906,890,1799,Eastern Region,52,2.8904947192884936,73.07001795332137,14.90125673249551,49.80251346499102,"Millgrove 
Population: 1799 
Incident Rate: 2.89 
Median Weekly Rent: 351 
Index: 49.8",0.4609721802892478,2.545307116465824,Underrated,2.8904947192884936,350.99999999999983
Millgrove,145.65071641531344,-37.744825251010475,Melbourne,144.97149505660184,-37.824911565733856,60488.309882763155,81.30653035471408,478,145.62687639095697,-37.754876198193045,21019,145.62687639095697,-37.743329192809256,4,hex,SAL21685,Millgrove,351,906,890,1799,Eastern Region,52,2.8904947192884936,73.07001795332137,14.90125673249551,49.80251346499102,"Millgrove 
Population: 1799 
Incident Rate: 2.89 
Median Weekly Rent: 351 
Index: 49.8",0.4609721802892478,2.545307116465824,Underrated,2.8904947192884936,350.99999999999983
Millgrove,145.65071641531344,-37.744825251010475,Melbourne,144.97149505660184,-37.824911565733856,60488.309882763155,81.30653035471408,478,145.62687639095697,-37.754876198193045,21019,145.61687639095697,-37.74910269550115,5,hex,SAL21685,Millgrove,351,906,890,1799,Eastern Region,52,2.8904947192884936,73.07001795332137,14.90125673249551,49.80251346499102,"Millgrove 
Population: 1799 
Incident Rate: 2.89 
Median Weekly Rent: 351 
Index: 49.8",0.4609721802892478,2.545307116465824,Underrated,2.8904947192884936,350.99999999999983
Millgrove,145.65071641531344,-37.744825251010475,Melbourne,144.97149505660184,-37.824911565733856,60488.309882763155,81.30653035471408,478,145.62687639095697,-37.754876198193045,21019,145.61687639095697,-37.76064970088494,6,hex,SAL21685,Millgrove,351,906,890,1799,Eastern Region,52,2.8904947192884936,73.07001795332137,14.90125673249551,49.80251346499102,"Millgrove 
Population: 1799 
Incident Rate: 2.89 
Median Weekly Rent: 351 
Index: 49.8",0.4609721802892478,2.545307116465824,Underrated,2.8904947192884936,350.99999999999983
Mitcham,145.1990131921361,-37.8181636735391,Melbourne,144.97149505660184,-37.824911565733856,20045.87085181507,87.7800139657341,197,145.16687639095696,-37.8241582304958,20236,145.16687639095696,-37.83570523587959,1,hex,SAL21706,Mitcham (Vic.),468,8775,9359,18136,Eastern Region,865,4.7695191883546535,47.3967684021544,65.35008976660683,54.57809694793537,"Mitcham 
Population: 18136 
Incident Rate: 4.77 
Median Weekly Rent: 468 
Index: 54.58",0.6784746003463532,2.670245853074124,Overpriced,4.7695191883546535,468.00000000000017
Mitcham,145.1990131921361,-37.8181636735391,Melbourne,144.97149505660184,-37.824911565733856,20045.87085181507,87.7800139657341,197,145.16687639095696,-37.8241582304958,20236,145.17687639095695,-37.82993173318769,2,hex,SAL21706,Mitcham (Vic.),468,8775,9359,18136,Eastern Region,865,4.7695191883546535,47.3967684021544,65.35008976660683,54.57809694793537,"Mitcham 
Population: 18136 
Incident Rate: 4.77 
Median Weekly Rent: 468 
Index: 54.58",0.6784746003463532,2.670245853074124,Overpriced,4.7695191883546535,468.00000000000017
Mitcham,145.1990131921361,-37.8181636735391,Melbourne,144.97149505660184,-37.824911565733856,20045.87085181507,87.7800139657341,197,145.16687639095696,-37.8241582304958,20236,145.17687639095695,-37.8183847278039,3,hex,SAL21706,Mitcham (Vic.),468,8775,9359,18136,Eastern Region,865,4.7695191883546535,47.3967684021544,65.35008976660683,54.57809694793537,"Mitcham 
Population: 18136 
Incident Rate: 4.77 
Median Weekly Rent: 468 
Index: 54.58",0.6784746003463532,2.670245853074124,Overpriced,4.7695191883546535,468.00000000000017
Mitcham,145.1990131921361,-37.8181636735391,Melbourne,144.97149505660184,-37.824911565733856,20045.87085181507,87.7800139657341,197,145.16687639095696,-37.8241582304958,20236,145.16687639095696,-37.81261122511201,4,hex,SAL21706,Mitcham (Vic.),468,8775,9359,18136,Eastern Region,865,4.7695191883546535,47.3967684021544,65.35008976660683,54.57809694793537,"Mitcham 
Population: 18136 
Incident Rate: 4.77 
Median Weekly Rent: 468 
Index: 54.58",0.6784746003463532,2.670245853074124,Overpriced,4.7695191883546535,468.00000000000017
Mitcham,145.1990131921361,-37.8181636735391,Melbourne,144.97149505660184,-37.824911565733856,20045.87085181507,87.7800139657341,197,145.16687639095696,-37.8241582304958,20236,145.15687639095697,-37.8183847278039,5,hex,SAL21706,Mitcham (Vic.),468,8775,9359,18136,Eastern Region,865,4.7695191883546535,47.3967684021544,65.35008976660683,54.57809694793537,"Mitcham 
Population: 18136 
Incident Rate: 4.77 
Median Weekly Rent: 468 
Index: 54.58",0.6784746003463532,2.670245853074124,Overpriced,4.7695191883546535,468.00000000000017
Mitcham,145.1990131921361,-37.8181636735391,Melbourne,144.97149505660184,-37.824911565733856,20045.87085181507,87.7800139657341,197,145.16687639095696,-37.8241582304958,20236,145.15687639095697,-37.82993173318769,6,hex,SAL21706,Mitcham (Vic.),468,8775,9359,18136,Eastern Region,865,4.7695191883546535,47.3967684021544,65.35008976660683,54.57809694793537,"Mitcham 
Population: 18136 
Incident Rate: 4.77 
Median Weekly Rent: 468 
Index: 54.58",0.6784746003463532,2.670245853074124,Overpriced,4.7695191883546535,468.00000000000017
Modella,145.7235901110128,-38.17683609441785,Melbourne,144.97149505660184,-37.824911565733856,76742.77015658333,120.47047268003686,534,145.69687639095693,-38.153247883933886,16652,145.69687639095693,-38.164794889317676,1,hex,SAL21714,Modella,369,91,92,182,Southern Region,2,1.098901098901099,97.48653500897666,17.594254937163374,65.52962298025133,"Modella 
Population: 182 
Incident Rate: 1.1 
Median Weekly Rent: 369 
Index: 65.53",0.04095860767890644,2.56702636615906,Underrated,1.098901098901099,368.9999999999999
Modella,145.7235901110128,-38.17683609441785,Melbourne,144.97149505660184,-37.824911565733856,76742.77015658333,120.47047268003686,534,145.69687639095693,-38.153247883933886,16652,145.70687639095692,-38.15902138662578,2,hex,SAL21714,Modella,369,91,92,182,Southern Region,2,1.098901098901099,97.48653500897666,17.594254937163374,65.52962298025133,"Modella 
Population: 182 
Incident Rate: 1.1 
Median Weekly Rent: 369 
Index: 65.53",0.04095860767890644,2.56702636615906,Underrated,1.098901098901099,368.9999999999999
Modella,145.7235901110128,-38.17683609441785,Melbourne,144.97149505660184,-37.824911565733856,76742.77015658333,120.47047268003686,534,145.69687639095693,-38.153247883933886,16652,145.70687639095692,-38.14747438124199,3,hex,SAL21714,Modella,369,91,92,182,Southern Region,2,1.098901098901099,97.48653500897666,17.594254937163374,65.52962298025133,"Modella 
Population: 182 
Incident Rate: 1.1 
Median Weekly Rent: 369 
Index: 65.53",0.04095860767890644,2.56702636615906,Underrated,1.098901098901099,368.9999999999999
Modella,145.7235901110128,-38.17683609441785,Melbourne,144.97149505660184,-37.824911565733856,76742.77015658333,120.47047268003686,534,145.69687639095693,-38.153247883933886,16652,145.69687639095693,-38.1417008785501,4,hex,SAL21714,Modella,369,91,92,182,Southern Region,2,1.098901098901099,97.48653500897666,17.594254937163374,65.52962298025133,"Modella 
Population: 182 
Incident Rate: 1.1 
Median Weekly Rent: 369 
Index: 65.53",0.04095860767890644,2.56702636615906,Underrated,1.098901098901099,368.9999999999999
Modella,145.7235901110128,-38.17683609441785,Melbourne,144.97149505660184,-37.824911565733856,76742.77015658333,120.47047268003686,534,145.69687639095693,-38.153247883933886,16652,145.68687639095694,-38.14747438124199,5,hex,SAL21714,Modella,369,91,92,182,Southern Region,2,1.098901098901099,97.48653500897666,17.594254937163374,65.52962298025133,"Modella 
Population: 182 
Incident Rate: 1.1 
Median Weekly Rent: 369 
Index: 65.53",0.04095860767890644,2.56702636615906,Underrated,1.098901098901099,368.9999999999999
Modella,145.7235901110128,-38.17683609441785,Melbourne,144.97149505660184,-37.824911565733856,76742.77015658333,120.47047268003686,534,145.69687639095693,-38.153247883933886,16652,145.68687639095694,-38.15902138662578,6,hex,SAL21714,Modella,369,91,92,182,Southern Region,2,1.098901098901099,97.48653500897666,17.594254937163374,65.52962298025133,"Modella 
Population: 182 
Incident Rate: 1.1 
Median Weekly Rent: 369 
Index: 65.53",0.04095860767890644,2.56702636615906,Underrated,1.098901098901099,368.9999999999999
Monbulk,145.42764923325427,-37.87388355807717,Melbourne,144.97149505660184,-37.824911565733856,40513.33781016932,97.60253294138343,377,145.39687639095695,-37.876119754722865,19677,145.39687639095695,-37.887666760106654,1,hex,SAL21727,Monbulk,425,1976,1969,3943,Eastern Region,113,2.8658381942683238,73.78815080789947,39.67684021543986,60.14362657091563,"Monbulk 
Population: 3943 
Incident Rate: 2.87 
Median Weekly Rent: 425 
Index: 60.14",0.45725166641019654,2.6283889300503116,Underrated,2.8658381942683238,425.00000000000006
Monbulk,145.42764923325427,-37.87388355807717,Melbourne,144.97149505660184,-37.824911565733856,40513.33781016932,97.60253294138343,377,145.39687639095695,-37.876119754722865,19677,145.40687639095694,-37.88189325741476,2,hex,SAL21727,Monbulk,425,1976,1969,3943,Eastern Region,113,2.8658381942683238,73.78815080789947,39.67684021543986,60.14362657091563,"Monbulk 
Population: 3943 
Incident Rate: 2.87 
Median Weekly Rent: 425 
Index: 60.14",0.45725166641019654,2.6283889300503116,Underrated,2.8658381942683238,425.00000000000006
Monbulk,145.42764923325427,-37.87388355807717,Melbourne,144.97149505660184,-37.824911565733856,40513.33781016932,97.60253294138343,377,145.39687639095695,-37.876119754722865,19677,145.40687639095694,-37.87034625203097,3,hex,SAL21727,Monbulk,425,1976,1969,3943,Eastern Region,113,2.8658381942683238,73.78815080789947,39.67684021543986,60.14362657091563,"Monbulk 
Population: 3943 
Incident Rate: 2.87 
Median Weekly Rent: 425 
Index: 60.14",0.45725166641019654,2.6283889300503116,Underrated,2.8658381942683238,425.00000000000006
Monbulk,145.42764923325427,-37.87388355807717,Melbourne,144.97149505660184,-37.824911565733856,40513.33781016932,97.60253294138343,377,145.39687639095695,-37.876119754722865,19677,145.39687639095695,-37.864572749339075,4,hex,SAL21727,Monbulk,425,1976,1969,3943,Eastern Region,113,2.8658381942683238,73.78815080789947,39.67684021543986,60.14362657091563,"Monbulk 
Population: 3943 
Incident Rate: 2.87 
Median Weekly Rent: 425 
Index: 60.14",0.45725166641019654,2.6283889300503116,Underrated,2.8658381942683238,425.00000000000006
Monbulk,145.42764923325427,-37.87388355807717,Melbourne,144.97149505660184,-37.824911565733856,40513.33781016932,97.60253294138343,377,145.39687639095695,-37.876119754722865,19677,145.38687639095696,-37.87034625203097,5,hex,SAL21727,Monbulk,425,1976,1969,3943,Eastern Region,113,2.8658381942683238,73.78815080789947,39.67684021543986,60.14362657091563,"Monbulk 
Population: 3943 
Incident Rate: 2.87 
Median Weekly Rent: 425 
Index: 60.14",0.45725166641019654,2.6283889300503116,Underrated,2.8658381942683238,425.00000000000006
Monbulk,145.42764923325427,-37.87388355807717,Melbourne,144.97149505660184,-37.824911565733856,40513.33781016932,97.60253294138343,377,145.39687639095695,-37.876119754722865,19677,145.38687639095696,-37.88189325741476,6,hex,SAL21727,Monbulk,425,1976,1969,3943,Eastern Region,113,2.8658381942683238,73.78815080789947,39.67684021543986,60.14362657091563,"Monbulk 
Population: 3943 
Incident Rate: 2.87 
Median Weekly Rent: 425 
Index: 60.14",0.45725166641019654,2.6283889300503116,Underrated,2.8658381942683238,425.00000000000006
